zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1082,42.29816,-72.27676,Ware,MA,Massachusetts,TRUE,,10441,85.8,25015,Hampshire,"{""25015"": 73.12, ""25027"": 26.75, ""25013"": 0.13}",Hampshire|Worcester|Hampden,25015|25027|25013,FALSE,FALSE,America/New_York
1083,42.20652,-72.19906,Warren,MA,Massachusetts,TRUE,,2701,81.7,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1084,42.38589,-72.88165,West Chesterfield,MA,Massachusetts,TRUE,,101,4.7,25015,Hampshire,"{""25015"": 100}",Hampshire,25015,FALSE,FALSE,America/New_York
1085,42.15375,-72.76961,Westfield,MA,Massachusetts,TRUE,,41715,269.7,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1088,42.38981,-72.6465,West Hatfield,MA,Massachusetts,TRUE,,663,48.7,25015,Hampshire,"{""25015"": 100}",Hampshire,25015,FALSE,FALSE,America/New_York
1089,42.12532,-72.65025,West Springfield,MA,Massachusetts,TRUE,,28814,665,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1092,42.20008,-72.23715,West Warren,MA,Massachusetts,TRUE,,1248,71.7,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1093,42.44335,-72.65099,Whately,MA,Massachusetts,TRUE,,157,14.1,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1094,42.36481,-72.13548,Wheelwright,MA,Massachusetts,TRUE,,70,37.6,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1095,42.12763,-72.42994,Wilbraham,MA,Massachusetts,TRUE,,14737,253,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1096,42.40968,-72.77213,Williamsburg,MA,Massachusetts,TRUE,,2413,26,25015,Hampshire,"{""25015"": 92.01, ""25011"": 7.99}",Hampshire|Franklin,25015|25011,FALSE,FALSE,America/New_York
1097,42.17722,-72.83175,Woronoco,MA,Massachusetts,TRUE,,64,14.2,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1098,42.39551,-72.94315,Worthington,MA,Massachusetts,TRUE,,1042,12.6,25015,Hampshire,"{""25015"": 100}",Hampshire,25015,FALSE,FALSE,America/New_York
1103,42.10443,-72.58997,Springfield,MA,Massachusetts,TRUE,,2168,1925.2,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1104,42.13326,-72.56733,Springfield,MA,Massachusetts,TRUE,,23226,1714,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1105,42.09911,-72.57865,Springfield,MA,Massachusetts,TRUE,,12527,4010.9,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1106,42.04877,-72.57163,Longmeadow,MA,Massachusetts,TRUE,,16150,650.5,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1107,42.12116,-72.60642,Springfield,MA,Massachusetts,TRUE,,12387,3100.9,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1108,42.0814,-72.55866,Springfield,MA,Massachusetts,TRUE,,26257,2946.1,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1109,42.11839,-72.54876,Springfield,MA,Massachusetts,TRUE,,31242,2216.9,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1118,42.09476,-72.5253,Springfield,MA,Massachusetts,TRUE,,15073,1618.5,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1119,42.12452,-72.51126,Springfield,MA,Massachusetts,TRUE,,13803,1509.5,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1128,42.09497,-72.48806,Springfield,MA,Massachusetts,TRUE,,3232,1125.3,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1129,42.1211,-72.4877,Springfield,MA,Massachusetts,TRUE,,5916,664.8,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1144,42.10189,-72.59091,Springfield,MA,Massachusetts,TRUE,,0,0,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1151,42.15294,-72.50883,Indian Orchard,MA,Massachusetts,TRUE,,9640,1571.3,25013,Hampden,"{""25013"": 100}",Hampden,25013,FALSE,FALSE,America/New_York
1201,42.45614,-73.28114,Pittsfield,MA,Massachusetts,TRUE,,45372,290.2,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1220,42.62686,-73.11873,Adams,MA,Massachusetts,TRUE,,8161,137.7,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1222,42.06242,-73.32146,Ashley Falls,MA,Massachusetts,TRUE,,754,63.4,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1223,42.31118,-73.09835,Becket,MA,Massachusetts,TRUE,,2658,14.8,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1224,42.50622,-73.19841,Berkshire,MA,Massachusetts,TRUE,,186,154.3,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1225,42.56385,-73.1512,Cheshire,MA,Massachusetts,TRUE,,3243,46.7,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1226,42.47954,-73.15329,Dalton,MA,Massachusetts,TRUE,,6356,112.8,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1229,42.29411,-73.35227,Glendale,MA,Massachusetts,TRUE,,142,22.1,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1230,42.18197,-73.34244,Great Barrington,MA,Massachusetts,TRUE,,9139,36.4,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1235,42.43181,-73.07336,Hinsdale,MA,Massachusetts,TRUE,,2610,21.6,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1236,42.26923,-73.37999,Housatonic,MA,Massachusetts,TRUE,,1632,95.2,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1237,42.5529,-73.25373,Lanesborough,MA,Massachusetts,TRUE,,2332,18.3,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1238,42.30072,-73.22553,Lee,MA,Massachusetts,TRUE,,5626,78.7,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1240,42.37567,-73.26466,Lenox,MA,Massachusetts,TRUE,,4926,79.5,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1242,42.3334,-73.24967,Lenox Dale,MA,Massachusetts,TRUE,,279,234.5,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1243,42.34752,-73.03467,Middlefield,MA,Massachusetts,TRUE,,163,4.4,25015,Hampshire,"{""25015"": 100}",Hampshire,25015,FALSE,FALSE,America/New_York
1244,42.10924,-73.27475,Mill River,MA,Massachusetts,TRUE,,164,11,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1245,42.19043,-73.21579,Monterey,MA,Massachusetts,TRUE,,771,11.5,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1247,42.69813,-73.09264,North Adams,MA,Massachusetts,TRUE,,15405,129.5,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1253,42.20751,-73.1118,Otis,MA,Massachusetts,TRUE,,879,16,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1254,42.37972,-73.36608,Richmond,MA,Massachusetts,TRUE,,995,26.6,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1255,42.1068,-73.12213,Sandisfield,MA,Massachusetts,TRUE,,865,6.6,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1256,42.59627,-73.01958,Savoy,MA,Massachusetts,TRUE,,708,7.6,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1257,42.0976,-73.37241,Sheffield,MA,Massachusetts,TRUE,,2034,23.2,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1258,42.09396,-73.46616,South Egremont,MA,Massachusetts,TRUE,,161,2.8,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1259,42.07316,-73.23282,Southfield,MA,Massachusetts,TRUE,,720,12.1,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1260,42.26663,-73.2712,South Lee,MA,Massachusetts,TRUE,,331,49.4,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1262,42.30433,-73.32013,Stockbridge,MA,Massachusetts,TRUE,,1627,31.8,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1264,42.23997,-73.19686,Tyringham,MA,Massachusetts,TRUE,,252,6.7,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1266,42.30264,-73.39846,West Stockbridge,MA,Massachusetts,TRUE,,920,17.6,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1267,42.66593,-73.24209,Williamstown,MA,Massachusetts,TRUE,,8166,53.2,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1270,42.51297,-73.04859,Windsor,MA,Massachusetts,TRUE,,949,11.4,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1301,42.62375,-72.60379,Greenfield,MA,Massachusetts,TRUE,,17901,272.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1330,42.51772,-72.81556,Ashfield,MA,Massachusetts,TRUE,,1542,17.3,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1331,42.56793,-72.18324,Athol,MA,Massachusetts,TRUE,,13870,98.9,25027,Worcester,"{""25027"": 99.72, ""25011"": 0.28}",Worcester|Franklin,25027|25011,FALSE,FALSE,America/New_York
1337,42.69512,-72.57731,Bernardston,MA,Massachusetts,TRUE,,2492,25.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1338,42.5814,-72.80309,Buckland,MA,Massachusetts,TRUE,,97,28.6,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1339,42.61099,-72.88846,Charlemont,MA,Massachusetts,TRUE,,1493,9.9,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1340,42.68805,-72.73205,Colrain,MA,Massachusetts,TRUE,,1818,13.5,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1341,42.50734,-72.70221,Conway,MA,Massachusetts,TRUE,,1658,19.1,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1342,42.54384,-72.6058,Deerfield,MA,Massachusetts,TRUE,,1135,23.8,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1343,42.66766,-72.98822,Drury,MA,Massachusetts,TRUE,,152,5.1,25003,Berkshire,"{""25003"": 100}",Berkshire,25003,FALSE,FALSE,America/New_York
1344,42.60756,-72.42916,Erving,MA,Massachusetts,TRUE,,1697,47.5,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1346,42.6706,-72.81323,Heath,MA,Massachusetts,TRUE,,407,11.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1347,42.56027,-72.51321,Lake Pleasant,MA,Massachusetts,TRUE,,207,223.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1349,42.56656,-72.47045,Millers Falls,MA,Massachusetts,TRUE,,715,28,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1350,42.72259,-72.98291,Monroe Bridge,MA,Massachusetts,TRUE,,114,4.1,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1351,42.54162,-72.52069,Montague,MA,Massachusetts,TRUE,,2725,53.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1354,42.63282,-72.51136,Gill,MA,Massachusetts,TRUE,,1708,48,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1355,42.45101,-72.33141,New Salem,MA,Massachusetts,TRUE,,1010,8.2,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1360,42.67575,-72.446,Northfield,MA,Massachusetts,TRUE,,2899,32.6,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1364,42.60449,-72.29263,Orange,MA,Massachusetts,TRUE,,7684,82.4,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1366,42.48858,-72.18564,Petersham,MA,Massachusetts,TRUE,,1141,11.9,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1367,42.69674,-72.91387,Rowe,MA,Massachusetts,TRUE,,473,7.4,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1368,42.67815,-72.18557,Royalston,MA,Massachusetts,TRUE,,1461,12.7,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1370,42.59607,-72.72915,Shelburne Falls,MA,Massachusetts,TRUE,,3690,29.6,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1373,42.47292,-72.61516,South Deerfield,MA,Massachusetts,TRUE,,5076,85,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1375,42.46475,-72.55489,Sunderland,MA,Massachusetts,TRUE,,3667,100.6,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1376,42.59273,-72.54591,Turners Falls,MA,Massachusetts,TRUE,,4968,470.3,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1378,42.67711,-72.34057,Warwick,MA,Massachusetts,TRUE,,762,7.9,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1379,42.54149,-72.3989,Wendell,MA,Massachusetts,TRUE,,819,14.7,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1380,42.58675,-72.40264,Wendell Depot,MA,Massachusetts,TRUE,,47,2.8,25011,Franklin,"{""25011"": 100}",Franklin,25011,FALSE,FALSE,America/New_York
1420,42.58559,-71.81693,Fitchburg,MA,Massachusetts,TRUE,,41766,536.5,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
1430,42.66069,-71.9232,Ashburnham,MA,Massachusetts,TRUE,,6316,66.4,25027,Worcester,"{""25027"": 100}",Worcester,25027,FALSE,FALSE,America/New_York
